product_id,vendor_id,vendor,title,status,current_brand_id,current_brand_name,current_licenses,classification,suggested_brand_id,suggested_brand_name,suggested_license_id,suggested_license_name,brand_confidence,license_confidence,evidence,recommended_action,will_auto_fix,reason
"e5bdad13-b496-414d-a554-3a0f94d65c3c","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Five Nights At Freddy's - Captain Foxy - Curse Of Dread Bear","published","1cbd2abc-1508-40c4-8823-9806998979e3","Funko","","VALID_BRAND","","","","","0.95","0","","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"41fa258c-c067-4378-b2e8-28bc06424634","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Hombre Araña Spiderman Disfraz Musculoso Reflectivo Jazwares Spiderman M","published","602d666d-8ed0-4d4b-b802-3b83c6679cbe","Jazwares","","VALID_BRAND","","","","","0.95","0","","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"b4591139-0719-489d-9225-605e3c48882e","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Naruto Bandana Aldea Arena Negro Único","published","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","","GENERIC_BRAND","","","cf17945b-e570-4369-8b87-6e82bef9bfda","Naruto","0","0.9","TITLE_LICENSE_MATCH:Naruto;GENERIC_BRAND_DETECTED","REQUIRES_VENDOR_ATTENTION","FALSE","El producto utiliza una marca genérica no permitida a vendedores (""Genérica"")."
"1f04d02f-6497-48f7-a009-c2f5e6fb1e60","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Armored Assassin Ultimate Predator Depredador Neca Deluxe","published","43edaabc-3910-45ab-b93d-857698fad50b","NECA","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:NECA","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"ee1f193b-7923-4b83-b9cc-5961480cbfab","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Rabo De Gato Cattail Plantas Vs Zombies","published","","","","MISSING_BRAND","","","","","0","0","","REQUIRES_VENDOR_ATTENTION","FALSE","El producto no posee marca asignada (brand_id es NULL)."
"b727f10b-8465-49cd-86f5-a4c60350ef04","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Meowth The Pokemon Company Peluche 30cm","published","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","","VALID_BRAND","","","","","0.95","0","","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"969d8856-4d60-49b3-a97b-a9ddf631dde9","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Meowth Pokemon Moncolle Ex Takara Tomy Ms_48","published","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Takara Tomy","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"e1143c7f-2bc5-4a29-b9d7-d8e932e08e64","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Quasar Marvel Legends Hasbro","published","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","","VALID_BRAND","","","39af7eed-0ae2-4c7f-ac30-107d20957036","Marvel","0.95","0.9","TITLE_LICENSE_MATCH:Marvel;TITLE_MANUFACTURER_MATCH:Hasbro","AUTO_ASSIGN_LICENSE","FALSE","Marca/Fabricante válida y aprobada."
"fccb30ae-9066-4931-b7b5-a69aa2a8b812","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Lapras Pikachu Pokemon Center Peluche 25cm","published","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","","VALID_BRAND","","","","","0.95","0","","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"85f56f69-4f07-4ba6-97db-eb8b328ae429","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Ironhide Transformers The Movie Core Class Hasbro","published","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Hasbro","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"3f2a826c-a461-4064-9c27-e3256c6bfbf4","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Red Hood Batman The Adventures Continue Dc Collectibles","published","ad5d4bf0-769c-49ea-9d84-211a2fb33a68","DC Collectibles","","VALID_BRAND","","","8956afcb-0f0d-4be9-b26e-3d9ff47ebc1b","DC","0.95","0.9","TITLE_LICENSE_MATCH:DC","AUTO_ASSIGN_LICENSE","FALSE","Marca/Fabricante válida y aprobada."
"584c5e69-cec8-4cb0-bf7e-41ac482f3583","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Dinosaurio Jurassic World Renace Distortus Rex Mutante","published","301c9fe4-ce4a-463a-89f3-7b459b26fe11","Jurassic World","","VALID_BRAND","","","","","0.95","0","","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"940e2e65-5bd3-4c15-8c1f-2da0705ff321","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Bombastic Bag-man Spiderman Marvel Legends Hasbro","published","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","","VALID_BRAND","","","39af7eed-0ae2-4c7f-ac30-107d20957036","Marvel","0.95","0.9","TITLE_LICENSE_MATCH:Marvel;TITLE_MANUFACTURER_MATCH:Hasbro","AUTO_ASSIGN_LICENSE","FALSE","Marca/Fabricante válida y aprobada."
"2e5e7783-14fd-4623-97bb-8408a1b9c4c9","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Land Dichi Marine Ushio Saint Cloth Myth Bandai","published","35d99a48-df19-4d41-8f1e-944862b40f3e","Bandai","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Bandai","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"1e3083b5-f01d-4d01-964e-764131fca2e6","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Vaporeon Eevee Pokemon Center Peluche 20cm","published","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","","VALID_BRAND","","","","","0.95","0","","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"bcf2dc55-25ec-4a0d-8226-a26113cdcccb","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Mewtwo Pokemon D-arts Bandai","published","35d99a48-df19-4d41-8f1e-944862b40f3e","Bandai","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Bandai","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"9e611fc6-f028-446a-a045-53e8dc43a7d3","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Chocolate Bonnie Five Nights Freddy´s Special Delivery Funko","published","1cbd2abc-1508-40c4-8823-9806998979e3","Funko","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Funko","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"b5eac731-ab4d-4c6c-bdb2-f6dff0ae5234","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Captain America Avengers Endgame Marvel Legends Fat Thor Baf","published","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","","VALID_BRAND","","","39af7eed-0ae2-4c7f-ac30-107d20957036","Marvel","0.95","0.9","TITLE_LICENSE_MATCH:Marvel;TITLE_MANUFACTURER_MATCH:Hasbro","AUTO_ASSIGN_LICENSE","FALSE","Marca/Fabricante válida y aprobada."
"013bfbd4-d6a8-4830-a78a-b13cd41e3773","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Gizmo Ultimate Gremlins Neca","published","43edaabc-3910-45ab-b93d-857698fad50b","NECA","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:NECA","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"25749a8b-7145-48d5-9b31-9fe170d47aa0","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Zombistein Pirata Gargantuar Plantas Vs Zombies","published","","","","MISSING_BRAND","","","","","0","0","","REQUIRES_VENDOR_ATTENTION","FALSE","El producto no posee marca asignada (brand_id es NULL)."
"944d1735-366f-4b07-8a9f-0e8e182b7eb3","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Bo-katan Kryze Mandalorian Star Wars Black Series Hasbro","published","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","","VALID_BRAND","","","1d4ebf30-350d-4336-9058-90689b87700a","Star Wars","0.95","0.9","TITLE_LICENSE_MATCH:Star Wars;TITLE_MANUFACTURER_MATCH:Hasbro","AUTO_ASSIGN_LICENSE","FALSE","Marca/Fabricante válida y aprobada."
"08fd5694-a042-4e67-b2e5-335fbda2a872","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Zoey G Guerreras Kpop Demon Hunter 1 Figura En Caja + Carta","published","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","","GENERIC_BRAND","","","","","0","0","GENERIC_BRAND_DETECTED","REQUIRES_VENDOR_ATTENTION","FALSE","El producto utiliza una marca genérica no permitida a vendedores (""Genérica"")."
"85e8fe81-1dca-46f0-bd8b-e196b25d0f3d","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Knull Venom King In Black Marvel Legends Hasbro","published","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","","VALID_BRAND","","","39af7eed-0ae2-4c7f-ac30-107d20957036","Marvel","0.95","0.9","TITLE_LICENSE_MATCH:Marvel;TITLE_MANUFACTURER_MATCH:Hasbro","AUTO_ASSIGN_LICENSE","FALSE","Marca/Fabricante válida y aprobada."
"d6ab26e6-7b0c-4706-8b38-115b268efcbd","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Foxy Five Nights At Freddy's Disfraz","published","","","","MISSING_BRAND","","","","","0","0","","REQUIRES_VENDOR_ATTENTION","FALSE","El producto no posee marca asignada (brand_id es NULL)."
"98ce17b4-40a6-4ba3-a1d5-f8a4305cb174","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Storm Forge Jubilee X-men Marvel Legends Hasbro","published","5f1f8d40-ec5c-4e95-9c55-7676bc9308b5","Marvel","","LICENSE_AS_BRAND","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","39af7eed-0ae2-4c7f-ac30-107d20957036","Marvel","0.88","0.95","CURRENT_BRAND_IS_LICENSE:Marvel;TITLE_MANUFACTURER_MATCH:Hasbro","MANUAL_REVIEW","FALSE","La marca actual (""Marvel"") es una Licencia/Franquicia y no el Fabricante del producto. | Fabricante sugerido: ""Hasbro""."
"88fb031b-4e46-4889-952d-71aa03076ad0","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Needler Halo Nerf Hasbro  Violeta","published","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Hasbro","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"5de44788-296f-475f-a4de-e1380dd30ec0","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Tie-dye Springtrap Five Nights At Freddy's Funko","published","1cbd2abc-1508-40c4-8823-9806998979e3","Funko","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Funko","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"59903a4b-81cf-4e0a-8ee1-f679f29e814e","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Vegeta Dragon Ball Super Evolve Bandai","published","35d99a48-df19-4d41-8f1e-944862b40f3e","Bandai","","VALID_BRAND","","","372f7dd6-f134-4a9e-a1cf-f82497ba6ed3","Dragon Ball","0.95","0.9","TITLE_LICENSE_MATCH:Dragon Ball;TITLE_MANUFACTURER_MATCH:Bandai","AUTO_ASSIGN_LICENSE","FALSE","Marca/Fabricante válida y aprobada."
"b0f0d888-b558-4ac0-b718-eeb9285b8249","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Cinderace Pokemon Moncolle Ex Takara Tomy Ms 35","published","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Takara Tomy","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"4025c5e1-1cdc-4dc5-b680-9c36e2a99e6f","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Latias Pokemon Moncolle Ex Takara Tomy Ms 47","published","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Takara Tomy","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"318d64de-3a57-4a54-adf0-16fa5cae0b0c","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Princesas Blancanieves Ariel Bella Aurora Set 8 Muñecas","published","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","","GENERIC_BRAND","","","","","0","0","GENERIC_BRAND_DETECTED","REQUIRES_VENDOR_ATTENTION","FALSE","El producto utiliza una marca genérica no permitida a vendedores (""Genérica"")."
"d7b40664-d202-45f9-9d30-12f2305a1efc","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Zeraora Pokemon Moncolle Ex Takara Tomy Ms 09","published","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Takara Tomy","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"7f6f8fc0-7c53-46dd-87db-cc3262b21be5","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Cars Florida Speedway Mega Garage Disney Pixar Mattel Disney Pixar Cars 3 Florida Speedway Mega Garage","published","79352f1b-f900-4f8a-97dc-74649d3022d2","Disney","","LICENSE_AS_BRAND","ad42bb8f-2dee-4f99-b47a-85c1d029b528","Mattel","c948500a-b519-4843-82fd-a70f782c8571","Disney","0.88","0.95","CURRENT_BRAND_IS_LICENSE:Disney;TITLE_MANUFACTURER_MATCH:Mattel","MANUAL_REVIEW","FALSE","La marca actual (""Disney"") es una Licencia/Franquicia y no el Fabricante del producto. | Fabricante sugerido: ""Mattel""."
"02f24817-615e-479b-bf53-eb95c5046e34","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Cenicienta Cinderella Classic Doll Princesas Disney Store","published","79352f1b-f900-4f8a-97dc-74649d3022d2","Disney","","LICENSE_AS_BRAND","","","c948500a-b519-4843-82fd-a70f782c8571","Disney","0.4","0.95","CURRENT_BRAND_IS_LICENSE:Disney","MANUAL_REVIEW","FALSE","La marca actual (""Disney"") es una Licencia/Franquicia y no el Fabricante del producto. | No se detectó evidencia del fabricante real. Se requiere revisión manual sin inventar marca."
"ef11976e-28f0-4bee-ad5d-88e1cc869361","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Pokemon Moncolle Ex Blaziken Takara Tomy","published","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Takara Tomy","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"cfdc85ee-e210-49fa-8ad2-8bb35d475376","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Luigi Red Mushrom Super Mario 10cm Wave 25 Nintendo Muñeco","published","79c769ff-c82f-4a74-82de-790b8c3ecf05","Jakks Pacific","","VALID_BRAND","","","","","0.95","0","","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"620cd52d-6ecb-4b1a-85d9-31abcfeeaf65","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Carnage Spiderman Marvel Legends Hasbro Target Exclusive","published","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","","VALID_BRAND","","","39af7eed-0ae2-4c7f-ac30-107d20957036","Marvel","0.95","0.9","TITLE_LICENSE_MATCH:Marvel;TITLE_MANUFACTURER_MATCH:Hasbro","AUTO_ASSIGN_LICENSE","FALSE","Marca/Fabricante válida y aprobada."
"d419789a-c65a-4f36-b15a-45e79dba8026","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","T-800 Police Station Assault Ultimate Terminator Neca","published","43edaabc-3910-45ab-b93d-857698fad50b","NECA","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:NECA","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"afe0758e-4057-4637-aa3d-cd0e1dd26977","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Figura Neca Ultimate - Chucky Tv Series","published","43edaabc-3910-45ab-b93d-857698fad50b","NECA","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:NECA","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"4a9f1478-073d-4d44-841e-35c91d79b832","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Indiana Jones Raiders Of The Lost Ark Adventure Series","published","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","","VALID_BRAND","","","","","0.95","0","","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"30e9d881-b219-46fb-8717-19e7637e4d2a","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Raphael Tortugas Ninja Turtles Ultimates Wave1 Super7","published","28865b10-c492-4773-9810-270afa95b3d4","Super7","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Super7","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"4d901718-a2c6-48cf-8fc8-7043613785b4","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Catwoman Batman Returns Living Dead Dolls Mezco","published","65e6db0a-f7cc-49e4-9d2e-2bac37eaf8da","Mezco Toyz","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Mezco Toyz","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"d6d2e602-92d2-479a-96bf-3d2d32ba5c82","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Meteor Mega Man Rockman 66 Action Dash Vol.2 Bandai","published","35d99a48-df19-4d41-8f1e-944862b40f3e","Bandai","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Bandai","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"eeb944ff-9c34-49fc-989f-7ae99e3f2be3","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Hal Nameless One Minecraft Dungeons Mattel Muñeco Figura","published","ad42bb8f-2dee-4f99-b47a-85c1d029b528","Mattel","","VALID_BRAND","","","4ad35ef9-fc3f-419c-92c2-0fa65949d736","Minecraft","0.95","0.9","TITLE_LICENSE_MATCH:Minecraft;TITLE_MANUFACTURER_MATCH:Mattel","AUTO_ASSIGN_LICENSE","FALSE","Marca/Fabricante válida y aprobada."
"aac7416b-97a2-4a23-88ce-2e2cd9284294","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Ahab Ultimate Predator Depredador Neca","published","7eefac69-1656-46b9-be3d-10bf3c4ff900","Predator","","AMBIGUOUS_BRAND","43edaabc-3910-45ab-b93d-857698fad50b","NECA","","","0.75","0","TITLE_MANUFACTURER_MATCH:NECA;TITLE_BRAND_CONTRADICTION","MANUAL_REVIEW","FALSE","Inconsistencia: La marca asignada es ""Predator"", pero el título/metadata sugiere ""NECA""."
"63263821-dbf1-4ac2-b865-b0796a9fe18f","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Huggy Wuggy Poppy Playtime Peluche 40cm Kissy Missy","published","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","","GENERIC_BRAND","","","","","0","0","GENERIC_BRAND_DETECTED","REQUIRES_VENDOR_ATTENTION","FALSE","El producto utiliza una marca genérica no permitida a vendedores (""Genérica"")."
"1865a0c7-7a97-4cd2-b96c-2eb58f2b4fec","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Naruto Bandana Aldea Niebla Negro Único","published","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","","GENERIC_BRAND","","","cf17945b-e570-4369-8b87-6e82bef9bfda","Naruto","0","0.9","TITLE_LICENSE_MATCH:Naruto;GENERIC_BRAND_DETECTED","REQUIRES_VENDOR_ATTENTION","FALSE","El producto utiliza una marca genérica no permitida a vendedores (""Genérica"")."
"40a0bc25-311b-4dff-a9d1-63772980612f","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Darth Vader Star Wars A New Hope Black Series Hasbro","published","805f40a4-b371-40ac-ba05-ee277b20dd27","Star Wars","","LICENSE_AS_BRAND","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","1d4ebf30-350d-4336-9058-90689b87700a","Star Wars","0.88","0.95","CURRENT_BRAND_IS_LICENSE:Star Wars;TITLE_MANUFACTURER_MATCH:Hasbro","MANUAL_REVIEW","FALSE","La marca actual (""Star Wars"") es una Licencia/Franquicia y no el Fabricante del producto. | Fabricante sugerido: ""Hasbro""."
"a59ab89c-7193-435e-a8c1-55f604426ec6","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Naruto Bandana Aldea Roca Renegado Negro Único","published","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","","GENERIC_BRAND","","","cf17945b-e570-4369-8b87-6e82bef9bfda","Naruto","0","0.9","TITLE_LICENSE_MATCH:Naruto;GENERIC_BRAND_DETECTED","REQUIRES_VENDOR_ATTENTION","FALSE","El producto utiliza una marca genérica no permitida a vendedores (""Genérica"")."
"0df2fb32-2110-4714-b9f6-f78cdf894d7f","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Chewbacca Star Wars A New Hope Figuarts Bandai","published","35d99a48-df19-4d41-8f1e-944862b40f3e","Bandai","","VALID_BRAND","","","1d4ebf30-350d-4336-9058-90689b87700a","Star Wars","0.95","0.9","TITLE_LICENSE_MATCH:Star Wars;TITLE_MANUFACTURER_MATCH:Bandai","AUTO_ASSIGN_LICENSE","FALSE","Marca/Fabricante válida y aprobada."
"1258a982-3330-4c8d-926c-09576512a1dc","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Coronation Starscream Transformers Studio Series 86-12","published","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","","VALID_BRAND","","","","","0.95","0","","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"c8e3ae9e-ab44-4cbc-a9f9-1e8c82670c27","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Aurora Bella Durmiente Classic Doll Princesas Disney Store","published","79352f1b-f900-4f8a-97dc-74649d3022d2","Disney","","LICENSE_AS_BRAND","","","c948500a-b519-4843-82fd-a70f782c8571","Disney","0.4","0.95","CURRENT_BRAND_IS_LICENSE:Disney","MANUAL_REVIEW","FALSE","La marca actual (""Disney"") es una Licencia/Franquicia y no el Fabricante del producto. | No se detectó evidencia del fabricante real. Se requiere revisión manual sin inventar marca."
"835269bd-2310-4c95-89ce-517b986d8c43","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Megara Hercules Classic Doll Princesas Disney Store","published","79352f1b-f900-4f8a-97dc-74649d3022d2","Disney","","LICENSE_AS_BRAND","","","c948500a-b519-4843-82fd-a70f782c8571","Disney","0.4","0.95","CURRENT_BRAND_IS_LICENSE:Disney","MANUAL_REVIEW","FALSE","La marca actual (""Disney"") es una Licencia/Franquicia y no el Fabricante del producto. | No se detectó evidencia del fabricante real. Se requiere revisión manual sin inventar marca."
"21c35963-9b87-4f92-8187-3c55a008cbc8","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Poppolio Pokemon Moncolle Ex Takara Tomy Emc_03","published","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Takara Tomy","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"373b350c-c7ba-4897-8237-518d5d39e43d","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Fisto He-man Motu Club Grayskull Filmation Super7 Muñeco","published","28865b10-c492-4773-9810-270afa95b3d4","Super7","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Super7","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"2e2e924c-0cc6-4f82-82a2-66268ff2fef4","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Tyrant Resident Evil 10th A Nniversary Player Select Neca","published","43edaabc-3910-45ab-b93d-857698fad50b","NECA","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:NECA","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"e59d1dcd-3c1a-4211-a92c-f3dc849c13b3","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Two-face Batman The Animated Series Dc Collectibles 45","published","ad5d4bf0-769c-49ea-9d84-211a2fb33a68","DC Collectibles","","VALID_BRAND","","","8956afcb-0f0d-4be9-b26e-3d9ff47ebc1b","DC","0.95","0.9","TITLE_LICENSE_MATCH:DC","AUTO_ASSIGN_LICENSE","FALSE","Marca/Fabricante válida y aprobada."
"684298cf-9a22-4de0-83ae-5cfbff6aac4e","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","The Boss Metal Gear Solid 3 Snake Eater Hot Toys Vgm14","published","15765f46-949b-485b-bb80-295065015942","Hot Toys","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Hot Toys","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"80b304a8-1544-479f-9582-a117870f3686","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Shaman Ultimate Predator 2 Depredador Neca","published","43edaabc-3910-45ab-b93d-857698fad50b","NECA","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:NECA","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"4ca8b7b0-f5b8-4a93-8db9-10c4fb67b02d","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Ballora Five Nights At Freddy´s Sister Location Funko","published","1cbd2abc-1508-40c4-8823-9806998979e3","Funko","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:Funko","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"35715283-fc91-4ba1-b605-1d3a404bb0c9","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Dracula (open Mouth) Castlevania Series1 Player Select Neca","published","43edaabc-3910-45ab-b93d-857698fad50b","NECA","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:NECA","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"b4778739-2e18-4df3-aea7-2af07d308123","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Figura De Acción Neca Ultimate Miner De My Bloody Valentine Articulada Y Coleccionable","published","43edaabc-3910-45ab-b93d-857698fad50b","NECA","","VALID_BRAND","","","","","0.95","0","TITLE_MANUFACTURER_MATCH:NECA","KEEP","FALSE","Marca/Fabricante válida y aprobada."
"9d087f99-a1c5-417c-ab8f-47a3cbbc7ee9","61a48094-7453-4b7f-9563-e51f184832f9","JorgiToys","Sonic The Hedgehog 6cm Wave 8 Jakks Pacific","published","79c769ff-c82f-4a74-82de-790b8c3ecf05","Jakks Pacific","","VALID_BRAND","","","e0b9f1da-0b23-4007-905a-8c6ce242d445","Sonic","0.95","0.9","TITLE_LICENSE_MATCH:Sonic;TITLE_MANUFACTURER_MATCH:Jakks Pacific","AUTO_ASSIGN_LICENSE","FALSE","Marca/Fabricante válida y aprobada."
